,state,date,criteria,positivity
0,AK,2020-10-04,Specimen,0.01966368719301704
1,AK,2020-10-03,Specimen,0.01941232652095272
2,AK,2020-10-02,Specimen,0.01926314219352639
3,AK,2020-10-01,Specimen,0.019276566383242884
4,AK,2020-09-30,Specimen,0.019203555501118748
5,AK,2020-09-29,Specimen,0.01923042815082828
6,AK,2020-09-28,Specimen,0.01922026299992581
7,AK,2020-09-27,Specimen,0.019032247141551068
8,AK,2020-09-26,Specimen,0.01877530375799616
9,AK,2020-09-25,Specimen,0.0185846482919888
10,AK,2020-09-24,Specimen,0.01833110956190933
11,AK,2020-09-23,Specimen,0.01833110956190933
12,AK,2020-09-22,Specimen,0.018288878942278482
13,AK,2020-09-21,Specimen,0.01828552765108656
14,AK,2020-09-20,Specimen,0.01819289102301341
15,AK,2020-09-19,Specimen,0.018148279531748846
16,AK,2020-09-18,Specimen,0.01813800374378725
17,AK,2020-09-17,Specimen,0.017965050990350187
18,AK,2020-09-16,Specimen,0.01802655153170617
19,AK,2020-09-15,Specimen,0.017962586337332116
20,AK,2020-09-14,Specimen,0.018021233822410283
21,AK,2020-09-13,Specimen,0.017928132936868946
22,AK,2020-09-12,Specimen,0.017844050356705846
23,AK,2020-09-11,Specimen,0.017800935664215152
24,AK,2020-09-10,Specimen,0.017591973073977873
25,AK,2020-09-09,Specimen,0.017324212819917487
26,AK,2020-09-08,Specimen,0.017168127131972955
27,AK,2020-09-07,Specimen,0.017214715622676083
28,AK,2020-09-06,Specimen,0.01719643360021909
29,AK,2020-09-05,Specimen,0.017057054249068837
30,AK,2020-09-04,Specimen,0.016937348306134258
31,AK,2020-09-03,Specimen,0.01677268108886161
32,AK,2020-09-02,Specimen,0.016538245189501283
33,AK,2020-09-01,Specimen,0.0164593659403348
34,AK,2020-08-31,Specimen,0.017568769182227578
35,AK,2020-08-30,Specimen,0.01754704632408697
36,AK,2020-08-29,Specimen,0.017457585443816082
37,AK,2020-08-28,Specimen,0.017444291949649228
38,AK,2020-08-27,Specimen,0.017253583962881448
39,AK,2020-08-26,Specimen,0.017081635822750026
40,AK,2020-08-25,Specimen,0.016972659818890398
41,AK,2020-08-24,Specimen,0.017028589755614925
42,AK,2020-08-23,Specimen,0.01697410212558026
43,AK,2020-08-22,Specimen,0.016837937153487574
44,AK,2020-08-21,Specimen,0.016803769418570296
45,AK,2020-08-20,Specimen,0.01705437762076719
46,AK,2020-08-19,Specimen,0.01687957818748009
47,AK,2020-08-18,Specimen,0.016699515175365876
48,AK,2020-08-17,Specimen,0.01671857823378527
49,AK,2020-08-16,Specimen,0.01678191798086331
50,AK,2020-08-15,Specimen,0.016698294778496478
51,AK,2020-08-14,Specimen,0.01645327088592196
52,AK,2020-08-13,Specimen,0.01615355055041098
53,AK,2020-08-12,Specimen,0.015910069655686268
54,AK,2020-08-11,Specimen,0.01578364471837768
55,AK,2020-08-10,Specimen,0.016190880457154267
56,AK,2020-08-09,Specimen,0.0160946174964648
57,AK,2020-08-08,Specimen,0.015983596071536918
58,AK,2020-08-07,Specimen,0.015949354847108622
59,AK,2020-08-06,Specimen,0.016144694386249294
60,AK,2020-08-05,Specimen,0.01625861418926535
61,AK,2020-08-04,Specimen,0.016326999117352532
62,AK,2020-08-03,Specimen,0.016533296448026296
63,AK,2020-08-02,Specimen,0.016388991731457483
64,AK,2020-08-01,Specimen,0.01603717842880071
65,AK,2020-07-31,Specimen,0.015773939752730518
66,AK,2020-07-30,Specimen,0.015813771622300132
67,AK,2020-07-29,Specimen,0.015389155161313397
68,AK,2020-07-28,Specimen,0.01566335476329632
69,AK,2020-07-27,Specimen,0.015460437483121791
70,AK,2020-07-26,Specimen,0.014966419638721631
71,AK,2020-07-25,Specimen,0.013985741176011623
72,AK,2020-07-24,Specimen,0.013700815667191831
73,AK,2020-07-23,Specimen,0.01416291574542634
74,AK,2020-07-22,Specimen,0.014131320380072625
75,AK,2020-07-21,Specimen,0.01413568013615039
76,AK,2020-07-20,Specimen,0.01374824872142426
77,AK,2020-07-19,Specimen,0.0131610889543957
78,AK,2020-07-18,Specimen,0.012823482594156674
79,AK,2020-07-17,Specimen,0.012580555454798263
80,AK,2020-07-16,Specimen,0.012464575333390585
81,AK,2020-07-15,Specimen,0.010448899053769228
82,AK,2020-07-14,Specimen,0.010563780749700614
83,AK,2020-07-13,Specimen,0.010498669759192305
84,AK,2020-07-12,Specimen,0.010166695308472246
85,AK,2020-07-11,Specimen,0.00965991518803705
86,AK,2020-07-10,Specimen,0.009321430836110504
87,AK,2020-07-09,Specimen,0.00937057991513437
88,AK,2020-07-08,Specimen,0.009190335904528451
89,AK,2020-07-07,Specimen,0.009009283214122659
90,AK,2020-07-06,Specimen,0.009195736669010043
91,AK,2020-07-05,Specimen,0.009195736669010043
92,AK,2020-07-04,Specimen,0.009052243913567772
93,AK,2020-07-03,Specimen,0.008843005457207505
94,AK,2020-07-02,Specimen,0.00877412452872512
95,AK,2020-07-01,Specimen,0.008548951048951049
96,AK,2020-06-30,Specimen,0.008379016802602843
97,AK,2020-06-29,Specimen,0.008315778822360616
98,AK,2020-06-28,Specimen,0.008153277931671284
99,AK,2020-06-27,Specimen,0.008088576543128025
100,AK,2020-06-26,Specimen,0.008212826155297077
101,AK,2020-06-25,Specimen,0.008204963198326832
102,AK,2020-06-24,Specimen,0.008241758241758242
103,AK,2020-06-23,Specimen,0.008370361603924818
104,AK,2020-06-22,Specimen,0.008378842596670483
105,AK,2020-06-21,Specimen,0.008574576097943237
106,AK,2020-06-20,Specimen,0.008548286891092754
107,AK,2020-06-19,Specimen,0.00863316234410685
108,AK,2020-06-18,Specimen,0.008720822812095831
109,AK,2020-06-17,Specimen,0.00895649152607806
110,AK,2020-06-16,Specimen,0.008869645082988913
111,AK,2020-06-15,Specimen,0.008920295014576085
112,AK,2020-06-14,Specimen,0.00899723685464222
113,AK,2020-06-13,Specimen,0.009108254529755024
114,AK,2020-06-12,Specimen,0.008817720090293454
115,AK,2020-06-11,Specimen,0.008853661010563533
116,AK,2020-06-10,Specimen,0.008756645008860012
117,AK,2020-06-09,Specimen,0.00856630288533413
118,AK,2020-06-08,Specimen,0.008541691952906907
119,AK,2020-06-07,Specimen,0.008381609762110194
120,AK,2020-06-06,Specimen,0.0083879751490587
121,AK,2020-06-05,Specimen,0.008591572388916216
122,AK,2020-06-04,Specimen,0.00853619981030667
123,AK,2020-06-03,Specimen,0.008679660376061325
124,AK,2020-06-02,Specimen,0.008665017881607744
125,AK,2020-06-01,Specimen,0.00861782616718952
126,AK,2020-05-31,Specimen,0.00839539607312119
127,AK,2020-05-30,Specimen,0.00839539607312119
128,AK,2020-05-29,Specimen,0.008697586925301887
129,AK,2020-05-28,Specimen,0.008859703981655202
130,AK,2020-05-27,Specimen,0.008886396479951686
131,AK,2020-05-26,Specimen,0.009140645850013344
132,AK,2020-05-25,Specimen,0.009196797985249146
133,AK,2020-05-24,Specimen,0.00937780127335831
134,AK,2020-05-23,Specimen,0.009633774881348728
135,AK,2020-05-22,Specimen,0.009747623413598418
136,AK,2020-05-21,Specimen,0.010165634087748137
137,AK,2020-05-20,Specimen,0.010851666891618305
138,AK,2020-05-19,Specimen,0.010967564595931829
139,AK,2020-05-18,Specimen,0.01120440313386313
140,AK,2020-05-17,Specimen,0.01142824160918877
141,AK,2020-05-16,Specimen,0.011778492232805504
142,AK,2020-05-15,Specimen,0.011968659386760441
143,AK,2020-05-14,Specimen,0.012184371261255588
144,AK,2020-05-13,Specimen,0.012496329407158472
145,AK,2020-05-12,Specimen,0.012783284937084877
146,AK,2020-05-11,Specimen,0.013284518828451882
147,AK,2020-05-10,Specimen,0.013850314281537787
148,AK,2020-05-09,Specimen,0.0142916556391546
149,AK,2020-05-08,Specimen,0.014799984297098891
150,AK,2020-05-07,Specimen,0.015365021979376359
151,AK,2020-05-06,Specimen,0.01572606214331008
152,AK,2020-05-05,Specimen,0.0163493742288031
153,AK,2020-05-04,Specimen,0.017032638217557426
154,AK,2020-05-03,Specimen,0.017054407266660486
155,AK,2020-05-02,Specimen,0.017056871816440018
156,AK,2020-05-01,Specimen,0.0179089790897909
157,AK,2020-04-30,Specimen,0.018567916732046656
158,AK,2020-04-29,Specimen,0.018567916732046656
159,AK,2020-04-28,Specimen,0.020539528351571187
160,AK,2020-04-27,Specimen,0.021222933070866142
161,AK,2020-04-26,Specimen,0.02107931013166842
162,AK,2020-04-25,Specimen,0.02154843630816171
163,AK,2020-04-24,Specimen,0.027603615340770292
164,AK,2020-04-23,Specimen,0.027711536880190773
165,AK,2020-04-22,Specimen,0.02755160786248869
166,AK,2020-04-21,Specimen,0.029588991815810775
167,AK,2020-04-20,Specimen,0.03170683524298696
168,AK,2020-04-19,Specimen,0.03223850429509854
169,AK,2020-04-18,Specimen,0.032522009321595026
170,AK,2020-04-17,Specimen,0.0326984126984127
171,AK,2020-04-16,Specimen,0.034344590726960514
172,AK,2020-04-15,Specimen,0.033818097876269625
173,AK,2020-04-14,Specimen,0.03413991375179684
174,AK,2020-04-13,Specimen,0.03537675606641124
175,AK,2020-04-12,Specimen,0.033839263498382684
176,AK,2020-04-11,Specimen,0.03323848939472323
177,AK,2020-04-10,Specimen,0.03310010764262648
178,AK,2020-04-09,Specimen,0.03253495777377821
179,AK,2020-04-08,Specimen,0.031975099037917384
180,AK,2020-04-07,Specimen,0.03081151453782728
181,AK,2020-04-06,Specimen,0.027749527822170564
182,AK,2020-04-05,Specimen,0.029439847231063018
183,AK,2020-04-04,Specimen,0.028311258278145693
184,AK,2020-04-03,Specimen,0.02609707446808511
185,AK,2020-04-02,Specimen,0.028474711270410194
186,AK,2020-04-01,Specimen,0.028894199435150987
187,AK,2020-03-31,Specimen,0.03204955561540533
188,AK,2020-03-30,Specimen,0.03119868637110016
189,AK,2020-03-29,Specimen,0.03059388122375525
190,AK,2020-03-28,Specimen,0.02909962341663814
191,AK,2020-03-27,Specimen,0.028894472361809045
192,AK,2020-03-26,Specimen,0.031720430107526884
193,AK,2020-03-25,Specimen,0.024837374334713187
194,AK,2020-03-24,Specimen,0.035225048923679066
195,AK,2020-03-23,Specimen,0.022727272727272728
196,AK,2020-03-22,Specimen,0.022727272727272728
197,AK,2020-03-21,Specimen,0.01813471502590673
198,AK,2020-03-20,Specimen,0.017191977077363897
199,AK,2020-03-19,Specimen,0.0136986301369863
200,AK,2020-03-18,Specimen,0.014563106796116504
201,AK,2020-03-17,Specimen,0.008902077151335312
202,AK,2020-03-16,Specimen,0.006944444444444444
203,AK,2020-03-15,Specimen,0.006944444444444444
204,AK,2020-03-14,Specimen,0.006944444444444444
205,AK,2020-03-13,Specimen,0.016666666666666666
206,AK,2020-03-12,Specimen,0.0
207,AK,2020-03-11,Specimen,0.0
208,AK,2020-03-10,Specimen,0.0
209,AK,2020-03-09,Specimen,0.0
210,AK,2020-03-08,Specimen,0.0
211,AK,2020-03-07,Specimen,0.0
212,AK,2020-03-06,Specimen,0.0
213,AL,2020-10-04,Persons,0.13474715595957476
214,AL,2020-10-03,Persons,0.13482602777392336
215,AL,2020-10-02,Persons,0.13470012292510164
216,AL,2020-10-01,Persons,0.13469005823677652
217,AL,2020-09-30,Persons,0.1346190661830738
218,AL,2020-09-29,Persons,0.13508551380862607
219,AL,2020-09-28,Persons,0.13499206723175508
220,AL,2020-09-27,Persons,0.13503562924310686
221,AL,2020-09-26,Persons,0.13515132765533294
222,AL,2020-09-25,Persons,0.1352379037397825
223,AL,2020-09-24,Persons,0.13560143940315822
224,AL,2020-09-23,Persons,0.13554942686283394
225,AL,2020-09-22,Persons,0.13570720335805522
226,AL,2020-09-21,Persons,0.13574921872963014
227,AL,2020-09-20,Persons,0.1356905369886402
228,AL,2020-09-19,Persons,0.13566946354831302
229,AL,2020-09-18,Persons,0.1356652786416664
230,AL,2020-09-17,Persons,0.13566392608762642
231,AL,2020-09-16,Persons,0.1355600799791693
232,AL,2020-09-15,Persons,0.13568641877305246
233,AL,2020-09-14,Persons,0.13571978422482192
234,AL,2020-09-13,Persons,0.13561059708538126
235,AL,2020-09-12,Persons,0.13542916007867226
236,AL,2020-09-11,Persons,0.13522606096217116
237,AL,2020-09-10,Persons,0.13479156599432454
238,AL,2020-09-09,Persons,0.13463254670727834
239,AL,2020-09-08,Persons,0.13462986008595368
240,AL,2020-09-07,Persons,0.13458873779725605
241,AL,2020-09-06,Persons,0.1344233715463046
242,AL,2020-09-05,Persons,0.1347716143492714
243,AL,2020-09-04,Persons,0.13436856266352573
244,AL,2020-09-03,Persons,0.13383900601879553
245,AL,2020-09-02,Persons,0.13299586303310507
246,AL,2020-09-01,Persons,0.13308305176657073
247,AL,2020-08-31,Persons,0.12794038691264575
248,AL,2020-08-30,Persons,0.12765248271770796
249,AL,2020-08-29,Persons,0.1269591255746461
250,AL,2020-08-28,Persons,0.12663455848135952
251,AL,2020-08-27,Persons,0.12648605939116375
252,AL,2020-08-26,Persons,0.1263705579722047
253,AL,2020-08-25,Persons,0.1264368683791359
254,AL,2020-08-24,Persons,0.1264026842293942
255,AL,2020-08-23,Persons,0.1248387436270505
256,AL,2020-08-22,Persons,0.12499645305702828
257,AL,2020-08-21,Persons,0.12570504960428047
258,AL,2020-08-20,Persons,0.12539209771861295
259,AL,2020-08-19,Persons,0.1259146141734418
260,AL,2020-08-18,Persons,0.12710608240167967
261,AL,2020-08-17,Persons,0.12780051657652566
262,AL,2020-08-16,Persons,0.1281071897772275
263,AL,2020-08-15,Persons,0.12852785546769066
264,AL,2020-08-14,Persons,0.1288618930791385
265,AL,2020-08-13,Persons,0.1315250410560181
266,AL,2020-08-12,Persons,0.13167858592484522
267,AL,2020-08-11,Persons,0.13251557696994598
268,AL,2020-08-10,Persons,0.1319809830546257
269,AL,2020-08-09,Persons,0.1329055899985704
270,AL,2020-08-08,Persons,0.13126982983367622
271,AL,2020-08-07,Persons,0.13117013781397782
272,AL,2020-08-06,Persons,0.13056784142398326
273,AL,2020-08-05,Persons,0.13011574519561214
274,AL,2020-08-04,Persons,0.1297270805384459
275,AL,2020-08-03,Persons,0.12976804177852844
276,AL,2020-08-02,Persons,0.12951123826249522
277,AL,2020-08-01,Persons,0.12812262052766749
278,AL,2020-07-31,Persons,0.12723306554193312
279,AL,2020-07-30,Persons,0.12610056049921484
280,AL,2020-07-29,Persons,0.12537054356365268
281,AL,2020-07-28,Persons,0.1237843759909468
282,AL,2020-07-27,Persons,0.12328275774022393
283,AL,2020-07-26,Persons,0.12204972863814212
284,AL,2020-07-25,Persons,0.12177160304296528
285,AL,2020-07-24,Persons,0.12083773196138535
286,AL,2020-07-23,Persons,0.11978816096796427
287,AL,2020-07-22,Persons,0.11782512535111438
288,AL,2020-07-21,Persons,0.11718891837016827
289,AL,2020-07-20,Persons,0.11601952211900544
290,AL,2020-07-19,Persons,0.11444444634205075
291,AL,2020-07-18,Persons,0.11355016144613965
292,AL,2020-07-17,Persons,0.11203928149667476
293,AL,2020-07-16,Persons,0.11084558590042988
294,AL,2020-07-15,Persons,0.10917125805610953
295,AL,2020-07-14,Persons,0.1082143079897711
296,AL,2020-07-13,Persons,0.1068987151754028
297,AL,2020-07-12,Persons,0.10476318948360333
298,AL,2020-07-11,Persons,0.10347595713318193
299,AL,2020-07-10,Persons,0.1026134867619094
300,AL,2020-07-09,Persons,0.1045134579089657
301,AL,2020-07-08,Persons,0.10028358374689296
302,AL,2020-07-07,Persons,0.09923834542790508
303,AL,2020-07-06,Persons,0.09861237763543876
304,AL,2020-07-05,Persons,0.09769808351449034
305,AL,2020-07-04,Persons,0.0969535477099582
306,AL,2020-07-03,Persons,0.09721780364163286
307,AL,2020-07-02,Persons,0.09556427019403042
308,AL,2020-07-01,Persons,0.09412179643582726
309,AL,2020-06-30,Persons,0.09355665286289014
310,AL,2020-06-29,Persons,0.09452240441604604
311,AL,2020-06-28,Persons,0.09174950812881848
312,AL,2020-06-27,Persons,0.09135579361814043
313,AL,2020-06-26,Persons,0.09035400966898656
314,AL,2020-06-25,Persons,0.08987760449090289
315,AL,2020-06-24,Persons,0.08937476133002935
316,AL,2020-06-23,Persons,0.08783520413063005
317,AL,2020-06-22,Persons,0.08723325026495947
318,AL,2020-06-21,Persons,0.08709868340886276
319,AL,2020-06-20,Persons,0.08703092279462657
320,AL,2020-06-19,Persons,0.08753338866671696
321,AL,2020-06-18,Persons,0.08745124545009209
322,AL,2020-06-17,Persons,0.08789822446358976
323,AL,2020-06-16,Persons,0.08811357326208813
324,AL,2020-06-15,Persons,0.08679965903909817
325,AL,2020-06-14,Persons,0.08611386596291876
326,AL,2020-06-13,Persons,0.08389030594846753
327,AL,2020-06-12,Persons,0.08279064895158615
328,AL,2020-06-11,Persons,0.08193281831679973
329,AL,2020-06-10,Persons,0.0805289738040043
330,AL,2020-06-09,Persons,0.08001075674444141
331,AL,2020-06-08,Persons,0.08048355519998769
332,AL,2020-06-07,Persons,0.07897798633102948
333,AL,2020-06-06,Persons,0.08159368842715474
334,AL,2020-06-05,Persons,0.08095693460223073
335,AL,2020-06-04,Persons,0.08105431812289897
336,AL,2020-06-03,Persons,0.08139675466549219
337,AL,2020-06-02,Persons,0.08329684274492632
338,AL,2020-06-01,Persons,0.0821526196409318
339,AL,2020-05-31,Persons,0.08229259077098454
340,AL,2020-05-30,Persons,0.08180451553008704
341,AL,2020-05-29,Persons,0.08053790878147096
342,AL,2020-05-28,Persons,0.08135434280555265
343,AL,2020-05-27,Persons,0.08091667773271909
344,AL,2020-05-26,Persons,0.07945953478290041
345,AL,2020-05-25,Persons,0.07739799805585476
346,AL,2020-05-24,Persons,0.07711021049628901
347,AL,2020-05-23,Persons,0.07629902121789398
348,AL,2020-05-22,Persons,0.07629607128392063
349,AL,2020-05-21,Persons,0.07683657512343403
350,AL,2020-05-20,Persons,0.07749467923380966
351,AL,2020-05-19,Persons,0.07854486373963926
352,AL,2020-05-18,Persons,0.07692062906130866
353,AL,2020-05-17,Persons,0.07528621682123443
354,AL,2020-05-16,Persons,0.07507133829335348
355,AL,2020-05-15,Persons,0.07678878292243757
356,AL,2020-05-14,Persons,0.07724759657710321
357,AL,2020-05-13,Persons,0.07785322500219986
358,AL,2020-05-12,Persons,0.07739194403158732
359,AL,2020-05-11,Persons,0.07732301226785328
360,AL,2020-05-10,Persons,0.07672989538616083
361,AL,2020-05-09,Persons,0.07623472038503833
362,AL,2020-05-08,Persons,0.07676873636711791
363,AL,2020-05-07,Persons,0.07725769060456877
364,AL,2020-05-06,Persons,0.07835384783958509
365,AL,2020-05-05,Persons,0.0775996103628496
366,AL,2020-05-04,Persons,0.07782421909093554
367,AL,2020-05-03,Persons,0.08351351351351351
368,AL,2020-05-02,Persons,0.08062119749699054
369,AL,2020-05-01,Persons,0.07786105098278094
370,AL,2020-04-30,Persons,0.08049681178035689
371,AL,2020-04-29,Persons,0.0850476699523922
372,AL,2020-04-28,Persons,0.0881875848972002
373,AL,2020-04-27,Persons,0.08782788491425328
374,AL,2020-04-26,Persons,0.08524697148917078
375,AL,2020-04-25,Persons,0.08601984749943932
376,AL,2020-04-24,Persons,0.11067463706233988
377,AL,2020-04-23,Persons,0.10976235253889552
378,AL,2020-04-22,Persons,0.11207957342083676
379,AL,2020-04-21,Persons,0.1077978815480361
380,AL,2020-04-20,Persons,0.10947712418300654
381,AL,2020-04-19,Persons,0.10581466573328667
382,AL,2020-04-18,Persons,0.1094315670694438
383,AL,2020-04-17,Persons,0.11968928344958782
384,AL,2020-04-16,Persons,0.1193976532659174
385,AL,2020-04-15,Persons,0.1206972444757461
386,AL,2020-04-14,Persons,0.117039586919105
387,AL,2020-04-13,Persons,0.1279555890617504
388,AL,2020-04-12,Persons,0.16332298568317655
389,AL,2020-04-11,Persons,0.15017177278930774
390,AL,2020-04-10,Persons,0.1411585655854656
391,AL,2020-04-09,Persons,0.13295241753493062
392,AL,2020-04-08,Persons,0.12388871456960568
393,AL,2020-04-07,Persons,0.14206221507106462
394,AL,2020-04-06,Persons,0.13328818151032848
395,AL,2020-04-05,Persons,0.13732986695213334
396,AL,2020-04-04,Persons,0.14558186676494975
397,AL,2020-04-03,Persons,0.14887202411893127
398,AL,2020-04-02,Persons,0.1411401098901099
399,AL,2020-04-01,Persons,0.13853871880627733
400,AL,2020-03-31,Persons,0.1347712597884325
401,AL,2020-03-30,Persons,0.13108499923699068
402,AL,2020-03-29,Persons,0.16152304609218435
403,AL,2020-03-28,Persons,0.14262295081967213
404,AL,2020-03-27,Persons,0.12303500314399494
405,AL,2020-03-26,Persons,0.12344474262015125
406,AL,2020-03-25,Persons,0.10064011379800854
407,AL,2020-03-24,Persons,0.0926324859974149
408,AL,2020-03-23,Persons,0.09115720524017468
409,AL,2020-03-22,Persons,0.08614232209737828
410,AL,2020-03-21,Persons,0.8157894736842105
411,AL,2020-03-20,Persons,0.7431192660550459
412,AL,2020-03-19,Persons,0.7083333333333334
413,AL,2020-03-18,Persons,0.6216216216216216
414,AL,2020-03-17,Persons,0.5625
415,AL,2020-03-16,Persons,0.5
416,AL,2020-03-15,Persons,0.3
417,AL,2020-03-14,Persons,0.21428571428571427
418,AL,2020-03-13,Persons,0.08333333333333333
419,AL,2020-03-12,Persons,0.0
420,AL,2020-03-11,Persons,0.0
421,AR,2020-10-04,Unkown,0.08086334278146927
422,AR,2020-10-03,Unkown,0.0809846763233659
423,AR,2020-10-02,Unkown,0.08109725544326057
424,AR,2020-10-01,Unkown,0.08109811015521473
425,AR,2020-09-30,Unkown,0.08103860945542428
426,AR,2020-09-29,Unkown,0.0818823794818618
427,AR,2020-09-28,Unkown,0.08203046111578784
428,AR,2020-09-27,Unkown,0.08614046360326316
429,AR,2020-09-26,Unkown,0.08624077574514892
430,AR,2020-09-25,Unkown,0.0860774703693495
431,AR,2020-09-24,Unkown,0.08594281713355062
432,AR,2020-09-23,Unkown,0.08574297453764804
433,AR,2020-09-22,Unkown,0.08551487104062848
434,AR,2020-09-21,Unkown,0.08545638886215562
435,AR,2020-09-20,Unkown,0.08546450011681493
436,AR,2020-09-19,Unkown,0.0864646473942689
437,AR,2020-09-18,Unkown,0.08533032934452457
438,AR,2020-09-17,Unkown,0.08543524584616033
439,AR,2020-09-16,Unkown,0.0853473918577319
440,AR,2020-09-15,Unkown,0.08182053763490177
441,AR,2020-09-14,Unkown,0.08527081243125707
442,AR,2020-09-13,Unkown,0.08541750804069738
443,AR,2020-09-12,Unkown,0.08501219512195123
444,AR,2020-09-11,Unkown,0.08640609851720657
445,AR,2020-09-10,Unkown,0.08505377719906973
446,AR,2020-09-09,Unkown,0.0857594985131875
447,AR,2020-09-08,Unkown,0.08517856915008995
448,AR,2020-09-07,Unkown,0.08576460282112232
449,AR,2020-09-06,Unkown,0.08515732811800295
450,AR,2020-09-05,Unkown,0.08515732811800295
451,AR,2020-09-04,Unkown,0.08636238606836033
452,AR,2020-09-03,Unkown,0.08595083380592035
453,AR,2020-09-02,Unkown,0.08422548542339878
454,AR,2020-09-01,Unkown,0.08412434595260081
455,AR,2020-08-31,Unkown,0.08421052631578947
456,AR,2020-08-30,Unkown,0.08538951882102523
457,AR,2020-08-29,Unkown,0.08540390681358473
458,AR,2020-08-28,Unkown,0.08535573844467842
459,AR,2020-08-27,Unkown,0.08513422643718806
460,AR,2020-08-26,Unkown,0.08491920506152006
461,AR,2020-08-25,Unkown,0.08510139665135928
462,AR,2020-08-24,Unkown,0.08444955054445276
463,AR,2020-08-23,Unkown,0.08498422712933754
464,AR,2020-08-22,Unkown,0.08526135649894256
465,AR,2020-08-21,Unkown,0.08450161025583404
466,AR,2020-08-20,Unkown,0.08444755585504596
467,AR,2020-08-19,Unkown,0.0845434131736527
468,AR,2020-08-18,Unkown,0.08448935491310487
469,AR,2020-08-17,Unkown,0.08526946223223265
470,AR,2020-08-16,Unkown,0.08466361224981915
471,AR,2020-08-15,Unkown,0.08838268792710706
472,AR,2020-08-14,Unkown,0.08900214045459179
473,AR,2020-08-13,Unkown,0.08871940769178037
474,AR,2020-08-12,Unkown,0.08911538414599064
475,AR,2020-08-11,Unkown,0.08799758408568815
476,AR,2020-08-10,Unkown,0.08787325230099066
477,AR,2020-08-09,Unkown,0.08758475500637602
478,AR,2020-08-08,Unkown,0.08710244178393285
479,AR,2020-08-07,Unkown,0.08710244178393285
480,AR,2020-08-06,Unkown,0.0871153461421617
481,AR,2020-08-05,Unkown,0.08655955094416533
482,AR,2020-08-04,Unkown,0.08499922269942442
483,AR,2020-08-03,Unkown,0.0845601061812666
484,AR,2020-08-02,Unkown,0.08389932780262
485,AR,2020-08-01,Unkown,0.08389932780262
486,AR,2020-07-31,Unkown,0.08443618177087367
487,AR,2020-07-30,Unkown,0.08306661600860922
488,AR,2020-07-29,Unkown,0.08266260429172426
489,AR,2020-07-28,Unkown,0.08201777483843839
490,AR,2020-07-27,Unkown,0.08135230391985003
491,AR,2020-07-26,Unkown,0.08092535205660563
492,AR,2020-07-25,Unkown,0.08071918936255049
493,AR,2020-07-24,Unkown,0.08071918936255049
494,AR,2020-07-23,Unkown,0.08121080451531984
495,AR,2020-07-22,Unkown,0.0800634219696247
496,AR,2020-07-21,Unkown,0.07882675401185074
497,AR,2020-07-20,Unkown,0.07838665853388045
498,AR,2020-07-19,Unkown,0.07761271652857664
499,AR,2020-07-18,Unkown,0.07690463795837822
500,AR,2020-07-17,Unkown,0.07794413210404003
501,AR,2020-07-16,Unkown,0.07759856943692778
502,AR,2020-07-15,Unkown,0.07655087726390686
503,AR,2020-07-14,Unkown,0.07618005682822658
504,AR,2020-07-13,Unkown,0.07556387639892004
505,AR,2020-07-12,Unkown,0.07418109737919781
506,AR,2020-07-11,Unkown,0.07250932641505861
507,AR,2020-07-10,Unkown,0.07335008155178263
508,AR,2020-07-09,Unkown,0.07144169516345318
509,AR,2020-07-08,Unkown,0.06938562920355988
510,AR,2020-07-07,Unkown,0.06990346637007885
511,AR,2020-07-06,Unkown,0.07030507177477331
512,AR,2020-07-05,Unkown,0.0684847429719705
513,AR,2020-07-04,Unkown,0.0684847429719705
514,AR,2020-07-03,Unkown,0.06829551046531637
515,AR,2020-07-02,Unkown,0.06813544987916181
516,AR,2020-07-01,Unkown,0.06732241200795279
517,AR,2020-06-30,Unkown,0.06676349521052173
518,AR,2020-06-29,Unkown,0.06695732078165904
519,AR,2020-06-28,Unkown,0.06630680374422263
520,AR,2020-06-27,Unkown,0.06599404856232283
521,AR,2020-06-26,Unkown,0.0651164467517485
522,AR,2020-06-25,Unkown,0.0651164467517485
523,AR,2020-06-24,Unkown,0.06391016162374111
524,AR,2020-06-23,Unkown,0.06305672761368962
525,AR,2020-06-22,Unkown,0.06274113576162815
526,AR,2020-06-21,Unkown,0.06250980456913563
527,AR,2020-06-20,Unkown,0.06250980456913563
528,AR,2020-06-19,Unkown,0.06232003816468744
529,AR,2020-06-18,Unkown,0.060971659210100074
530,AR,2020-06-17,Unkown,0.061649577025722824
531,AR,2020-06-16,Unkown,0.06416917194477686
532,AR,2020-06-15,Unkown,0.06327582321762729
533,AR,2020-06-14,Unkown,0.06346039626578134
534,AR,2020-06-13,Unkown,0.06174305009705001
535,AR,2020-06-12,Unkown,0.0637526087388611
536,AR,2020-06-11,Unkown,0.06122321908697252
537,AR,2020-06-10,Unkown,0.058836548119647926
538,AR,2020-06-09,Unkown,0.06080310771439429
539,AR,2020-06-08,Unkown,0.060652481209562424
540,AR,2020-06-07,Unkown,0.058812151766049175
541,AR,2020-06-06,Unkown,0.058058013358255126
542,AR,2020-06-05,Unkown,0.05860674339988212
543,AR,2020-06-04,Unkown,0.0566184727681078
544,AR,2020-06-03,Unkown,0.0566184727681078
545,AR,2020-06-02,Unkown,0.055863280194542016
546,AR,2020-06-01,Unkown,0.055863280194542016
547,AR,2020-05-31,Unkown,0.05600123537814153
