fips,pct_essential
17051,0.6130136986301371
17107,0.5316272332206663
17165,0.5724096142193497
17097,0.37370924569369696
17127,0.5440028388928317
17017,0.6343258614921379
18069,0.5615517055848488
18181,0.5736063103784454
18075,0.6456946755407654
18145,0.5468124353264048
18153,0.6388080549412175
18157,0.4572212650496755
18057,0.3003843882784731
18005,0.4562277402804413
18049,0.5720257234726688
18113,0.635361763296598
18019,0.5196502799821361
18063,0.4165156046138392
18053,0.5613781720651949
18071,0.5535904126800039
18119,0.6189197562738821
18183,0.5860265054638456
18023,0.6286636369623921
18161,0.5952871870397644
18029,0.5133497596639335
18093,0.5685186956105958
18123,0.6143096034400383
18129,0.5043948068704137
18015,0.611935518308957
18045,0.6224181028811998
18149,0.5925546097836121
18055,0.5598967417846926
19011,0.5279222247343432
19061,0.4606494765796608
19151,0.5770620108368453
19177,0.554900032776139
19003,0.5382317801672639
19009,0.5072264280798349
19051,0.5354593050928129
19093,0.5194090382387022
19135,0.5487450462351388
19167,0.4660474055092889
19025,0.5183124710245711
19033,0.5427618231820026
19083,0.5561182428453657
19117,0.5463165572574763
19147,0.5053481772538747
19087,0.5670336787564767
19099,0.5005269872968325
19157,0.4880233284732348
19043,0.5851216022889842
19017,0.4728682170542636
19063,0.5687354374073289
19081,0.4722861696476005
19097,0.5420550958416256
19111,0.6120612061206121
19181,0.4048025492204393
19123,0.5166515837104072
19041,0.5121440019726298
19055,0.5413696262691726
13005,0.5813047711781889
13025,0.6059979317476732
13017,0.5499184339314845
13033,0.6453128336536408
13047,0.4729150677922742
13053,0.4930148715637674
13055,0.6435480325346229
13073,0.4236521283714976
13087,0.6053116215954251
13115,0.5554730005033195
13117,0.2760194739262872
13137,0.5289913052755107
13147,0.5687951929931765
13185,0.4829410043065602
13191,0.5336958312736859
13199,0.6346177673150787
13207,0.442061600917836
13237,0.5488895905694138
13261,0.5648014898840261
13265,0.6705685618729097
13301,0.5862884160756501
19185,0.6184351554126474
19163,0.4613019570744398
20181,0.5022176731490958
20193,0.4650283553875236
20127,0.518940787054064
20163,0.5387423935091278
20025,0.458502024291498
20077,0.5470265710670603
20111,0.5459896133871899
20145,0.6028210838901262
20033,0.4518918918918919
20063,0.4953416149068323
20079,0.5370663849269237
20093,0.5599758890898131
20113,0.5085625674217907
5041,0.5474468551391628
5049,0.6001962227127791
5061,0.6347080878414569
5051,0.4914727929938624
5093,0.6077166714655917
5115,0.5425730731853181
5117,0.5660869565217391
5139,0.5075048107761385
5147,0.47606483226536
5023,0.5918169478378903
5025,0.5400196014374388
5067,0.6273908336340671
5057,0.6181384248210023
5135,0.5687426556991775
5137,0.6310207688908529
5143,0.4592638488546465
5005,0.5706186530434241
5003,0.6331452026680349
5031,0.537187757480758
5055,0.5927722402856991
5105,0.5396783548642236
5111,0.6104876555804938
5133,0.6569910057236305
5013,0.6347702510658456
5019,0.5107328605200946
5075,0.5486363636363636
5095,0.5604432505036937
5029,0.6008737537806654
5101,0.5389159138290479
5001,0.546414038657172
5085,0.4701854581183984
5015,0.5393323899109298
5123,0.6342776867244205
5119,0.4367922172397694
6047,0.599601840297953
6043,0.5231599886331344
6049,0.5262089956036523
6013,0.38482853802340505
