case_id,confirmed_date,state_name,county_name,confirmed_count,death_count
1246,2020-03-15,TX,Bexar,1,0
1247,2020-03-15,NY,New York,0,1
1248,2020-03-15,PA,Allegheny,1,0
1249,2020-03-15,PA,Bucks,1,0
1250,2020-03-15,PA,Cumberland,2,0
1251,2020-03-15,AZ,Pima,1,0
1252,2020-03-15,PA,Delaware,1,0
1253,2020-03-15,PA,Monroe,3,0
1254,2020-03-15,PA,Montgomery,4,0
1255,2020-03-15,PA,Philadelphia,2,0
1256,2020-03-15,PA,Lehigh ,1,0
1257,2020-03-15,PA,Luzerne ,1,0
1258,2020-03-15,MS,Unknown,4,0
1259,2020-03-15,CA,San Francisco,9,0
1260,2020-03-15,CA,Santa Clara,23,0
1261,2020-03-15,TX,Dallas,3,0
1262,2020-03-15,CA,San Mateo,0,1
1263,2020-03-15,VA,Virginia Beach City,1,0
1264,2020-03-15,VA,Prince William,1,0
1265,2020-03-15,NH,Hillsborough,1,0
1266,2020-03-15,OH,Butler,2,0
1267,2020-03-15,PR,Puerto Rico,1,0
1268,2020-03-15,SC,Horry,1,0
1269,2020-03-15,OH,Cuyahoga,3,0
1270,2020-03-15,TX,Collin,1,0
1271,2020-03-15,NC,Wilson,1,0
1272,2020-03-15,OH,Medina,1,0
1273,2020-03-15,OH,Lorain,1,0
1274,2020-03-15,MN,Dakota,1,0
1275,2020-03-15,MN,Washington,1,0
1276,2020-03-15,MN,Waseca,1,0
1277,2020-03-15,MN,Ramsey,3,0
1278,2020-03-15,MN,Anoka,1,0
1279,2020-03-15,MN,Olmsted,1,0
1280,2020-03-15,NJ,Bergen,4,0
1281,2020-03-15,NJ,Hudson,4,0
1282,2020-03-15,NJ,Monmouth,4,0
1283,2020-03-15,NJ,Essex,4,0
1284,2020-03-15,NJ,Passaic,3,0
1285,2020-03-15,TN,Davidson,3,0
1286,2020-03-15,PA,Allegheny,1,0
1287,2020-03-15,NJ,Union,1,0
1288,2020-03-15,TN,Williamson,4,0
1289,2020-03-15,NJ,Ocean,1,0
1290,2020-03-15,CA,Sonoma,2,0
1291,2020-03-15,VT,Bennington,1,0
1292,2020-03-15,VT,Windsor,1,0
1293,2020-03-15,VT,Chittenden,1,0
1294,2020-03-15,TX,Travis,3,0
1295,2020-03-15,UT,Davis,1,0
1296,2020-03-15,NJ,Burlington,1,0
1297,2020-03-15,UT,Non-Utah resident,2,0
1298,2020-03-15,UT,Southwest Utah,1,0
1299,2020-03-15,NJ,Morris,1,0
1300,2020-03-15,CO,Boulder,2,0
1301,2020-03-15,NJ,Middlesex,8,0
1302,2020-03-15,PA,Philadelphia,2,0
1303,2020-03-15,TX,El Paso,1,0
1304,2020-03-15,MD,Howard,1,0
1305,2020-03-15,CA,Los Angeles,16,0
1306,2020-03-15,NV,Washoe,1,0
1307,2020-03-15,CO,Weld,2,0
1308,2020-03-15,DE,New Castle,1,0
1309,2020-03-15,CO,Arapahoe,3,0
1310,2020-03-15,IL,Champaign,1,0
1311,2020-03-15,CO,Denver,4,0
1312,2020-03-15,CO,Douglas,4,0
1313,2020-03-15,CO,Eagle,4,0
1314,2020-03-15,CO,El Paso,1,0
1315,2020-03-15,MA,Unknown,2,0
1316,2020-03-15,CO,Gunnison,2,0
1317,2020-03-15,AL,Jefferson,6,0
1318,2020-03-15,CO,Jefferson,3,0
1319,2020-03-15,MA,Middlesex,10,0
1320,2020-03-15,MA,Norfolk,3,0
1321,2020-03-15,MA,Suffolk,4,0
1322,2020-03-15,MA,Essex,1,0
1323,2020-03-15,MA,Plymouth,1,0
1324,2020-03-15,CO,Garfield,1,0
1325,2020-03-15,MA,Hampden,1,0
1326,2020-03-15,MA,Worcester,4,0
1327,2020-03-15,IL,Unknown,12,0
1328,2020-03-15,KY,Clark,1,0
1329,2020-03-15,IL,Cook,11,0
1330,2020-03-15,KY,Jefferson,1,0
1331,2020-03-15,SC,Kershaw,2,0
1332,2020-03-15,IL,Kane,1,0
1333,2020-03-15,IL,Lake,1,0
1334,2020-03-15,NY,New York,60,0
1335,2020-03-15,IL,St. Clair ,2,0
1336,2020-03-15,SC,Horry,2,0
1337,2020-03-15,NY,Westchester,18,0
1338,2020-03-15,NY,Dutchess,3,0
1339,2020-03-15,SC,Anderson ,2,0
1340,2020-03-15,NY,Nassau,19,0
1341,2020-03-15,SC,Greenville,1,0
1342,2020-03-15,NY,Suffolk,6,0
1343,2020-03-15,NY,Putnam,2,0
1344,2020-03-15,CA,San Bernardino,1,0
1345,2020-03-15,SC,Kershaw,1,0
1346,2020-03-15,NY,Greene,2,0
1347,2020-03-15,NY,Montgomery,1,0
1348,2020-03-15,ME,Cumberland,1,0
1349,2020-03-15,ME,Cumberland,1,0
1350,2020-03-15,CA,San Luis Obispo,1,0
1351,2020-03-15,ME,Lincoln,1,0
1352,2020-03-15,ME,Cumberland,1,0
1353,2020-03-15,ME,Cumberland,1,0
1354,2020-03-15,NY,Schenectady,1,0
1355,2020-03-15,NY,Rockland,1,0
1356,2020-03-15,ME,Unknown,1,0
1357,2020-03-15,CO,Clear Creek,1,0
1358,2020-03-15,WA,King,32,0
1359,2020-03-15,CO,Waiting on information,2,0
1360,2020-03-15,WA,King,0,2
1361,2020-03-15,CA,Santa Barbara,1,0
1362,2020-03-15,NY,New York,0,1
1363,2020-03-15,WA,Snohomish,22,0
1364,2020-03-15,NY,New York,0,1
1365,2020-03-15,NY,New York,0,1
1366,2020-03-15,LA,Orleans,8,0
1367,2020-03-15,CT,Fairfield,1,0
1368,2020-03-15,MI,Oakland,5,0
1369,2020-03-15,CT,Hartford,1,0
1370,2020-03-15,NM,Bernalillo,4,0
1371,2020-03-15,WI,Milwaukee,1,0
1372,2020-03-15,WA,Jefferson,2,0
1373,2020-03-15,WA,Lincoln,1,0
1374,2020-03-15,MD,Talbot,1,0
1375,2020-03-15,WA,Pierce,3,0
1376,2020-03-15,WA,Whatcom,1,0
1377,2020-03-15,OR,Yamhill,1,0
1378,2020-03-15,OR,Deschutes,1,0
1379,2020-03-15,OR,Linn,1,0
1380,2020-03-15,WA,Unassigned,64,0
1381,2020-03-15,TX,Denton,1,0
1382,2020-03-15,NE,Douglas,1,0
1383,2020-03-15,NE,Douglas,1,0
1384,2020-03-15,DC,"Washington, D.C.",1,0
1385,2020-03-15,AL,Tuscaloosa,1,0
1386,2020-03-15,AL,Shelby,2,0
1387,2020-03-15,AL,Lee,1,0
1388,2020-03-15,NY,Erie,1,0
1389,2020-03-15,NY,Erie,1,0
1390,2020-03-15,NY,Erie,1,0
1391,2020-03-15,NY,Erie,1,0
1392,2020-03-15,NY,Monroe,8,0
1393,2020-03-15,KS,Johnson,1,0
1394,2020-03-15,CA,Sacramento,3,0
1395,2020-03-15,NV,Washoe,1,0
1396,2020-03-15,NV,Washoe,1,0
1397,2020-03-15,NV,Washoe,1,0
1398,2020-03-15,NV,Washoe,1,0
1399,2020-03-15,FL,Unknown,30,0
1400,2020-03-15,NH,Rockingham,2,0
1401,2020-03-15,NH,Rockingham,2,0
1402,2020-03-15,NH,Rockingham,1,0
1403,2020-03-15,HI,Honolulu,1,0
1404,2020-03-15,LA,St. Tammany,2,0
1405,2020-03-15,LA,Jefferson,2,0
1406,2020-03-15,NJ,Burlington,1,0
1407,2020-03-15,KY,Jefferson,1,0
1408,2020-03-15,NJ,Burlington,1,0
1409,2020-03-15,GA,Troup ,1,0
1410,2020-03-15,GA,Unknown,11,0
1411,2020-03-15,CA,Orange,3,0
1412,2020-03-15,NJ,Ocean,1,0
1413,2020-03-15,WI,Wood,1,0
1414,2020-03-15,TX,Harris,1,0
1415,2020-03-15,IA,Allamakee,2,0
1416,2020-03-15,IA,Johnson,1,0
1417,2020-03-15,IA,Polk,1,0
1418,2020-03-15,NY,Allegany,2,0
1419,2020-03-15,TX,Harris,1,0
1420,2020-03-15,FL,Unknown,0,1
1421,2020-03-15,CO,Boulder,4,0
1422,2020-03-15,FL,Non-Florida-Resident,4,0
1423,2020-03-15,MI,Washtenaw,3,0
1424,2020-03-15,IN,Floyd,1,0
1425,2020-03-15,MI,Macomb,3,0
1426,2020-03-15,CA,Alameda,4,0
1427,2020-03-15,MI,Kent,2,0
1428,2020-03-15,MI,Ottawa,1,0
1429,2020-03-15,MI,Clair,1,0
1430,2020-03-15,MI,Wayne,3,0
1431,2020-03-15,MI,Wayne,2,0
1432,2020-03-15,IN,Marion,1,0
1433,2020-03-15,CA,San Diego,1,0
1434,2020-03-15,CA,San Diego,16,0
1435,2020-03-15,CA,Solano,1,0
1436,2020-03-15,MD,Baltimore City,1,0
1437,2020-03-15,WA,Cowlitz,1,0
1438,2020-03-15,WA,Grant,1,0
1439,2020-03-15,CA,San Diego,1,0
1440,2020-03-15,CA,San Diego,1,0
1441,2020-03-15,NJ,Hudson,1,0
