FIPS,12/14/2020,12/15/2020,12/16/2020,12/17/2020,12/18/2020,12/19/2020,12/20/2020,12/23/2020
6037,,,0.27390099237408627,0.4237943713453466,0.7626871234238152,1.706162700572239,4.721247028707259,0.257641823751705
4013,0.16574548020325933,0.17041055341842445,0.18634744548573232,0.17614021688317674,0.16960574868906583,0.15707742667828198,0.1511106991689066,0.17289493679629758
6071,,,0.3527821504346041,0.49303074151729026,0.6614184227330779,1.1910393674847637,1.9647922998986829,0.3273256479021823
6065,,,0.3142585657593203,0.3769267218552276,0.5327524038461539,0.8591277606933184,1.36170419726667,0.325584583745906
17031,0.1312749597663468,0.1333596510529245,0.11679240989374551,0.11813766763065735,0.11495759634676218,0.10548502907588596,0.10415578333003081,0.0977389603805017
6059,,,0.22332361516034985,0.2981592465753425,0.4316331305568554,0.6146122623371074,0.9819718563143461,0.258702522683764
6073,,,0.2056635469162467,0.25739349087064606,0.38149376598465473,0.5566950464396285,1.0437045270816492,0.19225763193184509
12086,0.09950723862637992,0.10341277703319543,0.09586634070661244,0.10535448529178937,0.1023349487066524,0.10521484488632324,0.10012972222391396,0.07784407090815214
48113,0.23829219935735285,0.24311665411531327,0.23036375002111878,0.27126592128435106,0.3094939355918026,0.4015244963152734,0.28007603101040085,0.1890128144280968
32003,0.18164775804368655,0.16548269466140084,0.15204285909277038,0.17029871098875654,0.16915568440230327,0.18331043353699536,0.1496546532665971,0.15772357723577235
48201,0.11490121986281678,0.12479603087100331,0.11449493997108555,0.14393704850361197,0.17554585152838428,0.24504238712327744,0.15246979474986655,0.10639525849630402
48439,0.18785480500748905,0.2083059305969283,0.21576431604806612,0.27099470731208686,0.3002225422175677,0.3297442364277169,0.2414006375184357,0.1631115057279598
6085,,,0.09962242562929062,0.1266939401687548,0.1637566189641936,0.24740162210874136,0.4142359382777501,0.09536235753905159
36103,0.09183466175925815,0.10151617601165089,0.09368685973556413,0.09414581119538798,0.09741750178730449,0.10090256275116938,0.09840248066883855,0.09586840738638422
42003,0.1732371162725944,0.1771555996035679,0.15744398968511203,0.15920887555041696,0.15732501837909094,0.1574443378603524,0.1547446389723402,0.1479036245988742
36081,0.05003931372351364,0.054993576206860906,0.05006667474845436,0.05052034561309132,0.05188070146207356,0.05340543471281916,0.05150617846364102,0.05426153093006591
4019,0.2535873669756265,0.23975389823887497,0.2524371642681875,0.2373160915748499,0.25357324732643016,0.2394844432125286,0.23120521172638436,0.2626671358198452
48029,0.17098251846312051,0.18463884850940113,0.18616851756514918,0.2015584700653021,0.23332358959368607,0.3060136304248031,0.21964220518437386,0.16226077711192732
6029,,,0.2685035116153431,0.3182793814884577,0.42722607567811427,0.5943686410600205,1.0806451612903225,0.31944723618090454
25017,0.048817782017380816,0.04610439105219553,0.045353027765088066,0.045818976497244826,0.046719010907023836,0.05392755228248305,0.0601615955743194,0.04245275406290851
39035,0.44256971857888705,0.4642931937172775,0.47460736826654926,0.4866932270916335,0.5084584020126659,0.5873811228141936,0.452078844465725,0.48661417322834644
36047,0.05001964122037449,0.05527937486102728,0.051295308213039945,0.051198587819947045,0.05373734114558507,0.056683983206982994,0.05314969191736136,0.055873109615911916
6067,,,0.16753899835796388,0.2173551243218054,0.303325510339636,0.4934120854157201,0.8284453981878874,0.19083041477322063
42101,0.11295483555104824,0.11580398546183732,0.10415276423181562,0.11034170216622859,0.1190587959159723,0.11386399578281498,0.10183443988179759,0.08744894951791503
12011,0.08554087541909065,0.0872463298791019,0.08524827655110401,0.09229160600365302,0.09429736863152843,0.09825565000201426,0.09092129347162904,0.06659739278292084
39049,0.24692493390044834,0.24457269530652806,0.25245463228271253,0.24693287489255294,0.25617663957974224,0.24872184054960855,0.23155538977993287,0.2276190900583753
18097,0.15767666114208226,0.15486547648981644,0.1659662156666034,0.1675730110775428,0.1815637245754805,0.18954755558554606,0.1933950725144155,0.22109651678845205
49035,0.12979671935325612,0.12103025756439109,0.11906714402864171,0.10489163614163614,0.10500968936472303,0.10568397413559454,0.10422153660922567,0.08727301499386794
6019,,,0.23982890039558744,0.3724948437560805,0.5832209064108329,0.9196294782727149,1.472396553558132,0.4087376228839124
36059,0.06587857357461462,0.07280446476939163,0.06803244783527898,0.06926816418410843,0.07226458701536256,0.07627877985118237,0.07326916328269915,0.07364509490052595
44007,0.08930347080827691,0.09063531220965623,0.08937541465263955,0.09707305356346292,0.10403412642959585,0.10099423451082591,0.10212443369492627,0.07440809654133682
6001,,,0.10599403308923244,0.13809123593407108,0.19345836848594977,0.2687662578966927,0.42273425499231954,0.12320722057368942
25009,0.08891840187196635,0.08341194505040976,0.07636399282993502,0.07520334171704246,0.08200155915026311,0.09727486355366889,0.10731004681310767,0.0728569380733945
47000,431.46153846153845,44.04545454545455,25.73617021276596,31.36470588235294,47.8421052631579,71.32051282051282,52.47115384615385,19.78894472361809
47157,2.4445952057892355,0.3354756528284407,0.16992253803660154,0.19757512285507128,0.272115283475334,0.3815505835129711,0.25111076263655846,0.13737350680970858
26163,0.08991271843074634,0.0853189995936311,0.0828651176278682,0.08599597970709294,0.08809052222854118,0.08233544208465131,0.07496580539993629,0.053595729090338114
12095,0.15466348118575335,0.1610646917331308,0.14631393093866682,0.16596508402675803,0.17304195684243026,0.16775121583670113,0.1519812059514487,0.12195649487084415
48085,0.15603426233699821,0.15199031236415575,0.15074192609834158,0.16344275107463854,0.18795171604798122,0.2368933840586434,0.17948026559708788,0.15760107129192705
47037,3.980279375513558,0.43379776049234975,0.22607442570144953,0.26416838899162404,0.3686980018488232,0.536946315574607,0.37828198512672634,0.19993848046754845
9009,,9.3411306042885,0.2615746971736205,0.3515738060781476,0.5333424807903403,0.9389991116375481,3.655132641291811,0.48628479225494153
53033,0.05586813442833013,0.039102526352982746,0.03850720368975044,0.038296463712531106,0.03166211718093132,0.038272627244575017,0.03688039061548511,0.03005946546428805
40109,0.4263843050971764,0.43287848054582334,0.4714997832683138,0.5218687872763419,0.5360811166710561,0.5332977445615908,0.351568068424804,0.3514166483637162
9003,,7.186708860759493,0.2845205891193267,0.37936838730362293,0.5939264650520768,1.1084439423891557,3.8263821532492726,0.3177008177008177
12057,0.14721248805352022,0.1432331792501284,0.12847632496613734,0.14320027812016056,0.14761531937104455,0.16229535864978903,0.14411195474170016,0.12878125
55079,,6.968468468468468,0.11730530882049163,0.1203627157176811,0.12108140780833586,0.11124585657692619,0.10314907419921611,0.08205742236262197
39061,0.22179334916864607,0.21643518518518517,0.21279413262707547,0.19944872061576868,0.20380608122475016,0.19786902286902286,0.1854180996364351,0.16500082831741122
9001,,7.659898477157361,0.2666,0.3871248789932236,0.580574912891986,1.065978736710444,2.5731511254019295,0.41195958257412624
37119,0.10962117844618956,0.10602242972185169,0.10894941634241245,0.10969007824874116,0.10735870818915802,0.10291071866022315,0.10258481421647819,0.07094980495269294
27053,0.06846215830905597,0.06669459832720388,0.06154079007113667,0.06257658413764162,0.055056815574961386,0.052126263795631705,0.0442470609166929,0.03043965655296451
48121,0.21231915614264285,0.23235835549192063,0.20188032604668396,0.25015581619355204,0.30190098468271337,0.3627401415571284,0.2327778429761765,0.14312085376406114
29189,0.42155432350938626,0.38889908256880734,0.45475206611570246,0.59483385884065,0.5288499280387282,0.4662045060658579,0.3800418285031371,0.3912814434347425
25025,0.04367213114754098,0.04171225645455418,0.04106492168571265,0.04282403862840576,0.043891901327776386,0.049662032903966334,0.05654019517745394,0.03853886524452336
36055,0.10040648507218614,0.10799871665144747,0.1036514617222159,0.10272895150810478,0.10412609681779651,0.10272188286022278,0.10049471553856533,0.0984045623513657
6111,,,0.19624201140407946,0.2357914965169349,0.2890255439924314,0.42820330549138086,0.6173616574875426,0.20410998079830045
36119,0.06752312602264811,0.07146453685215731,0.06680594463700679,0.06831166272655634,0.07029175446711552,0.0702160631267701,0.06807874754565515,0.06604300016412276
6013,,,0.13637039018156963,0.1781318723716193,0.268282534068449,0.341421143847487,0.4446294754371357,0.14051851584754624
25027,0.0767933754238717,0.0712215105278689,0.06945895836844766,0.06836067293903676,0.07358682579332038,0.07979431708766108,0.08948021197429248,0.06953480979124722
49049,0.2057508636456005,0.21059629743275032,0.22286661143330572,0.18773741112301548,0.19288352130951192,0.18967629939752884,0.18411951196080314,0.16036308623298035
36005,0.05531926646045073,0.061854593207186774,0.0575516566084489,0.05978360277461202,0.06314611769970911,0.06611350709419339,0.06411178143852958,0.06750693618707887
13135,0.19814334198442804,0.23823636143703883,0.22671068091534718,0.2629222361229999,0.3414801475002144,0.22902211943307835,0.19163358187276072,0.2833640521537306
36061,0.032287484833432405,0.035046442877884096,0.03276336524213844,0.03236013463882409,0.03313815662721249,0.034039302593030965,0.032370834103493444,0.031229094447485253
47093,3.710261569416499,0.6431997259335389,0.3829428303655108,0.4208026597007837,0.636000638875579,0.897028804717623,0.6990181268882175,0.3352272727272727
12031,0.14293469830929115,0.15592737629049483,0.13606963462464736,0.15763324299909665,0.16043050860628666,0.165552738726281,0.15518747597581856,0.13965447079279347
12099,0.09657378037591423,0.10476842970676897,0.08957256277695716,0.10323537984578288,0.10825086178138552,0.11935076852489103,0.10505914422187211,0.08893950486726863
35001,0.3006433520290333,0.3780565596427812,0.15484719325292465,0.15774108638430245,0.15184518889483153,0.15133060388945752,0.1526489886665582,0.16190113102046003
17043,0.12438082875004271,0.13540734109221128,0.10772133983330712,0.11251810190954097,0.10967916062211126,0.09906969152929655,0.09306271408906105,0.08510906967200177
42091,0.11190649646827786,0.1049141355688323,0.10369699619059514,0.1010788763897112,0.10736229776404291,0.10527090694935218,0.11094452773613193,0.10922096212289674
13121,0.06115627665685985,0.07870694177303725,0.06909795822236715,0.07892647642570458,0.11084835059570138,0.0634486062866823,0.052903260317205596,0.10184263552717826
26125,0.08878195335573888,0.0882752376641014,0.083573858365117,0.09070301209940211,0.09278798770943243,0.08266156210401446,0.0735011221545367,0.05241935483870968
34023,0.197992700729927,0.2681395172883408,0.3840571861800065,0.6565637065637066,2.214965123652505,8.799472295514512,1724.0,0.1233906760077761
36029,0.08856711606845916,0.09949607742083262,0.09142557926430162,0.0928960283193435,0.09182236663958841,0.08693311456917989,0.08818828624458651,0.08462569888936676
25005,0.1157492667621581,0.09930278012777502,0.0875473741201949,0.09264701766171243,0.096214881861996,0.11949881993613772,0.1270372411621132,0.1007471308634368
24033,0.09098756440344205,0.086742999782939,0.08444444444444445,0.08895064027272467,0.08187023931716277,0.09264995775837792,0.10293517384689599,0.07594799272549604
10003,0.08078860475765828,0.08110709987966305,0.08371694679370517,0.0954464230698133,0.08036730265421155,0.07497521597507435,0.07922759305827203,0.08847176295143616
24031,0.06922255491111623,0.06137559662220046,0.05941777751210473,0.06117593228094258,0.05025904622037286,0.05726975222066386,0.06899132411231533,0.05291351934638508
37183,0.07978466589416763,0.07722227492647757,0.07812023191943851,0.07742796751585271,0.0760268730334212,0.07413532318241403,0.07036805737424202,0.0424757520313207
8041,0.10916540011894535,0.10685669473899553,0.10204081632653061,0.09983049013596855,0.09854669253578358,0.09732240643528835,0.09871244635193133,0.10037988273185235
40143,0.29658273381294964,0.3093933093933094,0.31258303283355476,0.33989709083712644,0.40055412626162673,0.4467361258770997,0.3736888888888889,0.32091924788809156
42129,0.24333135743924125,0.25124594573214143,0.2115281706291568,0.2090712396826669,0.23024894316580555,0.22973713033954,0.21116572382453863,0.20256433908311042
42133,0.20415526250311022,0.19928849067791027,0.2047029863315411,0.2156794425087108,0.19700418532931932,0.20265961583326852,0.20161548304542545,0.2187724335965542
21111,0.10342757858158269,0.10129268133446498,0.0969421776267742,0.09598266377729621,0.09142394822006472,0.10014614541468761,0.09368484766964826,0.062445428968728775
6077,,,0.24912689173457508,0.29521276595744683,0.47954735182265096,0.8518257436909629,1.5222755311857437,0.25863708399366087
42017,0.15963958669996572,0.14652931076772135,0.14472592375652854,0.13756693189210828,0.14455521472392638,0.14698753462603878,0.14849957130608746,0.1491238526642031
39113,0.37304619659604027,0.37962408715431584,0.3764188941779568,0.3922024270591273,0.39776208871719726,0.38522680553652183,0.32729498164014686,0.29133643071877563
17197,0.17408398405504286,0.17984496124031008,0.147822551958941,0.1573606938382178,0.1588672077361423,0.1529162369657385,0.14800089595699406,0.1343096981603858
13067,0.28261642374688944,0.3514473259442591,0.3257626792416514,0.3746184038377671,0.5037593984962406,0.30277678889284443,0.2588847365721404,0.4346827794561934
6107,,,0.24059213089209194,0.31444732048700985,0.39745237816991935,0.6153356665606109,0.8452886778305424,0.2647751816218339
47149,16.52659574468085,0.8139593908629441,0.4086988664366683,0.4840109272055279,0.6903783783783783,1.006602839220865,0.6585365853658537,0.32063437338389933
1073,0.16711486746062235,0.18632448584988576,0.23811554039650396,0.3118259915920307,0.32124447717231225,0.3077136514983352,0.13719158801126013,0.09250845819236346
6099,,,0.21521181446301046,0.2663531782685364,0.350755939524838,0.5092936802973977,0.781663516068053,0.21754598440693362
34013,0.1964650794697619,0.253449336497056,0.3418409547441805,0.6031429836210712,1.5831381733021077,6.931880108991826,2551.0,0.0981194779930291
